business_id,business_alias,business_name,is_closed,url,review_count,category1,rating,longitude,latitude,zip_code
js2dBmJHfu2CSiTNlnS6uQ,harlem-animal-hospital-new-york,Harlem Animal Hospital,FALSE,https://www.yelp.com/biz/harlem-animal-hospital-new-york?adjust_creative=Ng0xtiaMVpRrX_Vdmsay5Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ng0xtiaMVpRrX_Vdmsay5Q,189,vet,4.5,-73.9480744,40.8043877,10026
TtsjnLMKrfHGT51SehVZwQ,heart-of-chelsea-veterinary-group-lower-east-side-new-york,Heart of Chelsea Veterinary Group - Lower East Side,FALSE,https://www.yelp.com/biz/heart-of-chelsea-veterinary-group-lower-east-side-new-york?adjust_creative=Ng0xtiaMVpRrX_Vdmsay5Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ng0xtiaMVpRrX_Vdmsay5Q,104,vet,4.5,-73.989924,40.722669,10002
3Y80FQLGNlV9gf0maGUTDQ,westside-veterinary-center-new-york,Westside Veterinary Center,FALSE,https://www.yelp.com/biz/westside-veterinary-center-new-york?adjust_creative=Ng0xtiaMVpRrX_Vdmsay5Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ng0xtiaMVpRrX_Vdmsay5Q,172,vet,4,-73.9774203,40.7859906,10024
gSzaaecGzt6eMPF0fkl6AQ,yorkville-animal-hospital-new-york,Yorkville Animal Hospital,FALSE,https://www.yelp.com/biz/yorkville-animal-hospital-new-york?adjust_creative=Ng0xtiaMVpRrX_Vdmsay5Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ng0xtiaMVpRrX_Vdmsay5Q,92,vet,4,-73.95372,40.77724,10028
u6xug6nHXflFTET4PYuMxQ,east-side-animal-hospital-new-york-2,East Side Animal Hospital,FALSE,https://www.yelp.com/biz/east-side-animal-hospital-new-york-2?adjust_creative=Ng0xtiaMVpRrX_Vdmsay5Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ng0xtiaMVpRrX_Vdmsay5Q,72,vet,3,-73.96653,40.75578,10022
yk0Za0thG52PpShkwFA7sw,heart-of-chelsea-veterinary-group-hells-kitchen-new-york,Heart of Chelsea Veterinary Group - Hell's Kitchen,FALSE,https://www.yelp.com/biz/heart-of-chelsea-veterinary-group-hells-kitchen-new-york?adjust_creative=Ng0xtiaMVpRrX_Vdmsay5Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ng0xtiaMVpRrX_Vdmsay5Q,18,vet,5,-73.99265,40.76188,10036
31QWGWJ_iZMCJDFjV0O88Q,animal-clinic-of-new-york-new-york,Animal Clinic of New York,FALSE,https://www.yelp.com/biz/animal-clinic-of-new-york-new-york?adjust_creative=Ng0xtiaMVpRrX_Vdmsay5Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ng0xtiaMVpRrX_Vdmsay5Q,26,vet,4,-73.9502865,40.775895,10028
tKMdsNZ9_H6R-5OFyuiAWQ,vca-park-east-animal-hospital-new-york,VCA Park East Animal Hospital,FALSE,https://www.yelp.com/biz/vca-park-east-animal-hospital-new-york?adjust_creative=Ng0xtiaMVpRrX_Vdmsay5Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ng0xtiaMVpRrX_Vdmsay5Q,79,vet,3.5,-73.95841507,40.76842199,10021
JqjGsC0iEwEit2Oy7luuKg,heart-of-chelsea-veterinary-group-chelsea-new-york,Heart of Chelsea Veterinary Group - Chelsea,FALSE,https://www.yelp.com/biz/heart-of-chelsea-veterinary-group-chelsea-new-york?adjust_creative=Ng0xtiaMVpRrX_Vdmsay5Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ng0xtiaMVpRrX_Vdmsay5Q,165,vet,4,-74.00016,40.74218,10011
GHVzv6uu4Nxw4Yb281psSQ,gotham-veterinary-center-new-york,Gotham Veterinary Center,FALSE,https://www.yelp.com/biz/gotham-veterinary-center-new-york?adjust_creative=Ng0xtiaMVpRrX_Vdmsay5Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ng0xtiaMVpRrX_Vdmsay5Q,145,vet,4,-73.968563,40.791982,10025
i40aUSz7W0Hj8b-oMBYZeg,vetcierge-new-york-2,VetCierge,FALSE,https://www.yelp.com/biz/vetcierge-new-york-2?adjust_creative=Ng0xtiaMVpRrX_Vdmsay5Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ng0xtiaMVpRrX_Vdmsay5Q,30,vet,5,-73.98736559,40.77116516,10019
x3H-Op51vfyZceVb1dky9A,abingdon-square-veterinary-clinic-new-york-2,Abingdon Square Veterinary Clinic,FALSE,https://www.yelp.com/biz/abingdon-square-veterinary-clinic-new-york-2?adjust_creative=Ng0xtiaMVpRrX_Vdmsay5Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ng0xtiaMVpRrX_Vdmsay5Q,73,vet,4.5,-74.000315,40.734506,10014
7eHK2KShMsmyokI6gsP7kA,midtown-animal-hospital-new-york,Midtown Animal Hospital,FALSE,https://www.yelp.com/biz/midtown-animal-hospital-new-york?adjust_creative=Ng0xtiaMVpRrX_Vdmsay5Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ng0xtiaMVpRrX_Vdmsay5Q,38,vet,4,-73.976711,40.744058,10016
k3y-yXdPMTzqreJ792b9Dg,the-village-veterinarian-new-york,The Village Veterinarian,FALSE,https://www.yelp.com/biz/the-village-veterinarian-new-york?adjust_creative=Ng0xtiaMVpRrX_Vdmsay5Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ng0xtiaMVpRrX_Vdmsay5Q,152,vet,3.5,-73.985752,40.730016,10003
g49tkEAu6pgHSCgeQ0sA2g,greenwich-village-animal-hospital-new-york,Greenwich Village Animal Hospital,FALSE,https://www.yelp.com/biz/greenwich-village-animal-hospital-new-york?adjust_creative=Ng0xtiaMVpRrX_Vdmsay5Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ng0xtiaMVpRrX_Vdmsay5Q,91,vet,4.5,-74.00619,40.73323,10014
mAcbg1qbq9K0aFlRlVzp3g,columbus-circle-veterinary-hospital-new-york,Columbus Circle Veterinary Hospital,FALSE,https://www.yelp.com/biz/columbus-circle-veterinary-hospital-new-york?adjust_creative=Ng0xtiaMVpRrX_Vdmsay5Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ng0xtiaMVpRrX_Vdmsay5Q,47,vet,4,-73.98476929,40.76948673,10023
Aqo-kZZVsdbNZEbuuZX5Zw,gotham-animal-clinic-new-york,Gotham Animal Clinic,FALSE,https://www.yelp.com/biz/gotham-animal-clinic-new-york?adjust_creative=Ng0xtiaMVpRrX_Vdmsay5Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ng0xtiaMVpRrX_Vdmsay5Q,40,vet,4.5,-73.98278,40.73563,10003
Z1AGMrBajy_cSGx5cf0qLQ,reade-street-animal-hospital-new-york,Reade Street Animal Hospital,FALSE,https://www.yelp.com/biz/reade-street-animal-hospital-new-york?adjust_creative=Ng0xtiaMVpRrX_Vdmsay5Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ng0xtiaMVpRrX_Vdmsay5Q,113,vet,4.5,-74.009971,40.716739,10013
fL5VAfaAObYUzTsB4C8_GA,home-vets-nyc-nj-new-york,Home Vets NYC/NJ,FALSE,https://www.yelp.com/biz/home-vets-nyc-nj-new-york?adjust_creative=Ng0xtiaMVpRrX_Vdmsay5Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ng0xtiaMVpRrX_Vdmsay5Q,48,vet,4.5,-73.99323,40.75882,10036
7GjinXDMvltipZ44hG1Hsg,symphony-veterinary-center-new-york,Symphony Veterinary Center,FALSE,https://www.yelp.com/biz/symphony-veterinary-center-new-york?adjust_creative=Ng0xtiaMVpRrX_Vdmsay5Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ng0xtiaMVpRrX_Vdmsay5Q,106,vet,4,-73.96998491,40.79363819,10025
sDfxfctyIy_kJq7iwIaxBQ,carnegie-hill-veterinarians-new-york,Carnegie Hill Veterinarians,FALSE,https://www.yelp.com/biz/carnegie-hill-veterinarians-new-york?adjust_creative=Ng0xtiaMVpRrX_Vdmsay5Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ng0xtiaMVpRrX_Vdmsay5Q,34,vet,4,-73.949479,40.785018,10128
78DlNZqGyWTTezatp2d1Xg,west-village-veterinary-hospital-new-york,West Village Veterinary Hospital,FALSE,https://www.yelp.com/biz/west-village-veterinary-hospital-new-york?adjust_creative=Ng0xtiaMVpRrX_Vdmsay5Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ng0xtiaMVpRrX_Vdmsay5Q,86,vet,4,-74.00296437,40.73960512,10014
YSgPH3iTfSgOM3C7ZxDLLA,riverside-animal-hospital-new-york-3,Riverside Animal Hospital North,FALSE,https://www.yelp.com/biz/riverside-animal-hospital-new-york-3?adjust_creative=Ng0xtiaMVpRrX_Vdmsay5Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ng0xtiaMVpRrX_Vdmsay5Q,138,vet,4,-73.96701397,40.80256498,10025
zHMoM9k9hGcc09IOkYPQtg,lincoln-square-veterinary-hospital-new-york-2,Lincoln Square Veterinary Hospital,FALSE,https://www.yelp.com/biz/lincoln-square-veterinary-hospital-new-york-2?adjust_creative=Ng0xtiaMVpRrX_Vdmsay5Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ng0xtiaMVpRrX_Vdmsay5Q,73,vet,3.5,-73.98291527,40.77493135,10023
xsGZNopJhrukbDXTFrYfRQ,clinton-veterinary-center-new-york,Clinton Veterinary Center,FALSE,https://www.yelp.com/biz/clinton-veterinary-center-new-york?adjust_creative=Ng0xtiaMVpRrX_Vdmsay5Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ng0xtiaMVpRrX_Vdmsay5Q,54,vet,3.5,-73.98699188,40.76454544,10019
Wd8MChrzmJWKxOtz4GcrvA,downtown-veterinary-clinic-new-york,Downtown Veterinary Clinic,FALSE,https://www.yelp.com/biz/downtown-veterinary-clinic-new-york?adjust_creative=Ng0xtiaMVpRrX_Vdmsay5Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ng0xtiaMVpRrX_Vdmsay5Q,35,vet,3.5,-74.0004171,40.7474609,10001
H4wI_yWnqOy-pINjyzVkZQ,house-call-vet-nyc-new-york-3,House Call Vet NYC,FALSE,https://www.yelp.com/biz/house-call-vet-nyc-new-york-3?adjust_creative=Ng0xtiaMVpRrX_Vdmsay5Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ng0xtiaMVpRrX_Vdmsay5Q,40,vet,5,-73.99275208,40.76629257,10019
VrOrzIPDHUBcxyQZ9TIqXw,bluepearl-midtown-new-york-city,BluePearl - Midtown,FALSE,https://www.yelp.com/biz/bluepearl-midtown-new-york-city?adjust_creative=Ng0xtiaMVpRrX_Vdmsay5Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ng0xtiaMVpRrX_Vdmsay5Q,405,vet,3,-73.98767472,40.76680553,10019
lRr5Ib6S5if8t88p49deiw,cathedral-dog-and-cat-hospital-new-york,Cathedral Dog & Cat Hospital,FALSE,https://www.yelp.com/biz/cathedral-dog-and-cat-hospital-new-york?adjust_creative=Ng0xtiaMVpRrX_Vdmsay5Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ng0xtiaMVpRrX_Vdmsay5Q,33,vet,4.5,-73.96975,40.79806,10025
kEkuw0ELkbol9c-HHdLrLg,tribeca-soho-animal-hospital-new-york,Tribeca Soho Animal Hospital,FALSE,https://www.yelp.com/biz/tribeca-soho-animal-hospital-new-york?adjust_creative=Ng0xtiaMVpRrX_Vdmsay5Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ng0xtiaMVpRrX_Vdmsay5Q,31,vet,4.5,-74.00348453,40.72604768,10013
L2g7LTglkoFMF5x2GXC_Kg,st-marks-veterinary-hospital-new-york,St. Marks Veterinary Hospital,FALSE,https://www.yelp.com/biz/st-marks-veterinary-hospital-new-york?adjust_creative=Ng0xtiaMVpRrX_Vdmsay5Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ng0xtiaMVpRrX_Vdmsay5Q,141,vet,3.5,-73.985519,40.728229,10003
NnHeuhePoFcPUV1YKZfVGg,cooper-square-veterinary-hospital-new-york,Cooper Square Veterinary Hospital,FALSE,https://www.yelp.com/biz/cooper-square-veterinary-hospital-new-york?adjust_creative=Ng0xtiaMVpRrX_Vdmsay5Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ng0xtiaMVpRrX_Vdmsay5Q,45,vet,4,-73.99048,40.72754,10003
8f05tZY61VfYva6AajZfrQ,gramercy-park-animal-hospital-new-york,Gramercy Park Animal Hospital,FALSE,https://www.yelp.com/biz/gramercy-park-animal-hospital-new-york?adjust_creative=Ng0xtiaMVpRrX_Vdmsay5Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ng0xtiaMVpRrX_Vdmsay5Q,86,vet,3.5,-73.98892975,40.73828888,10003
5PUovsRFrWKBX07QeG_jNQ,small-door-veterinary-new-york,Small Door Veterinary,FALSE,https://www.yelp.com/biz/small-door-veterinary-new-york?adjust_creative=Ng0xtiaMVpRrX_Vdmsay5Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ng0xtiaMVpRrX_Vdmsay5Q,19,vet,5,-74.0004949,40.7366084,10011
xYsXdtVj4HIzTWD6jtVKrg,abc-animal-hospital-new-york,ABC Animal Hospital,FALSE,https://www.yelp.com/biz/abc-animal-hospital-new-york?adjust_creative=Ng0xtiaMVpRrX_Vdmsay5Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ng0xtiaMVpRrX_Vdmsay5Q,87,vet,3.5,-73.980834,40.729259,10009
Z_LX9JxGDc-5l4B92AWEbg,first-avenue-veterinary-hospital-new-york-2,First Avenue Veterinary Hospital,FALSE,https://www.yelp.com/biz/first-avenue-veterinary-hospital-new-york-2?adjust_creative=Ng0xtiaMVpRrX_Vdmsay5Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ng0xtiaMVpRrX_Vdmsay5Q,86,vet,4,-73.980415,40.734813,10003
AXJpr2Wtf3OJvh7BvGxbNQ,kross-peter-dvm-new-york,Kross Peter DVM,FALSE,https://www.yelp.com/biz/kross-peter-dvm-new-york?adjust_creative=Ng0xtiaMVpRrX_Vdmsay5Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ng0xtiaMVpRrX_Vdmsay5Q,9,vet,5,-73.9717676,40.7456792,10016
XyramtUQEKg8A7_stFhzoA,at-home-veterinary-new-york,At Home Veterinary,FALSE,https://www.yelp.com/biz/at-home-veterinary-new-york?adjust_creative=Ng0xtiaMVpRrX_Vdmsay5Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ng0xtiaMVpRrX_Vdmsay5Q,89,vet,5,-73.95846,40.77031,10021
1fRrL8uOb5jY09BKlc1hjg,banfield-pet-hospital-new-york-3,Banfield Pet Hospital,FALSE,https://www.yelp.com/biz/banfield-pet-hospital-new-york-3?adjust_creative=Ng0xtiaMVpRrX_Vdmsay5Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ng0xtiaMVpRrX_Vdmsay5Q,97,vet,3.5,-73.95682219,40.80183249,10026
bfgjvhWpTJMd6Bgu0ploHQ,cindy-bressler-dvm-new-york,"Cindy Bressler, DVM",FALSE,https://www.yelp.com/biz/cindy-bressler-dvm-new-york?adjust_creative=Ng0xtiaMVpRrX_Vdmsay5Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ng0xtiaMVpRrX_Vdmsay5Q,19,vet,4.5,-73.9541444,40.7707716,10021
Otu8zHXGRHEAHi7UiHTwqA,olivers-dog-and-cat-clinic-new-york-3,Oliver's Dog & Cat Clinic,FALSE,https://www.yelp.com/biz/olivers-dog-and-cat-clinic-new-york-3?adjust_creative=Ng0xtiaMVpRrX_Vdmsay5Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ng0xtiaMVpRrX_Vdmsay5Q,61,vet,4,-73.935745,40.794986,10029
GikSY8HszzvaXnWUQFr6Sg,bluepearl-downtown-new-york,BluePearl - Downtown,FALSE,https://www.yelp.com/biz/bluepearl-downtown-new-york?adjust_creative=Ng0xtiaMVpRrX_Vdmsay5Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ng0xtiaMVpRrX_Vdmsay5Q,232,vet,3,-73.993505,40.736953,10011
vJkUzbA4ifEFxQ3LVMnkOA,new-york-cat-hospital-new-york-2,New York Cat Hospital,FALSE,https://www.yelp.com/biz/new-york-cat-hospital-new-york-2?adjust_creative=Ng0xtiaMVpRrX_Vdmsay5Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ng0xtiaMVpRrX_Vdmsay5Q,53,vet,4.5,-73.98852881,40.77674161,10069
8mHmY7gMEwKVx-iTOFqIOQ,battery-park-veterinary-hospital-new-york,Battery Park Veterinary Hospital,FALSE,https://www.yelp.com/biz/battery-park-veterinary-hospital-new-york?adjust_creative=Ng0xtiaMVpRrX_Vdmsay5Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ng0xtiaMVpRrX_Vdmsay5Q,34,vet,4,-74.01779,40.70819,10280
Y_O43u7C0hAZKtoUz8v4ng,washington-square-animal-hospital-new-york,Washington Square Animal Hospital,FALSE,https://www.yelp.com/biz/washington-square-animal-hospital-new-york?adjust_creative=Ng0xtiaMVpRrX_Vdmsay5Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ng0xtiaMVpRrX_Vdmsay5Q,24,vet,4,-73.994468,40.732471,10003
6thwgSx20rOzAtteQt6RJw,met-vet-nyc-manhattan-2,Met Vet NYC,FALSE,https://www.yelp.com/biz/met-vet-nyc-manhattan-2?adjust_creative=Ng0xtiaMVpRrX_Vdmsay5Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ng0xtiaMVpRrX_Vdmsay5Q,8,vet,5,-74.00504,40.73796,10014
eQkgfl4nBtl8HM5btTPJKQ,lenox-hill-veterinarians-new-york,Lenox Hill Veterinarians,FALSE,https://www.yelp.com/biz/lenox-hill-veterinarians-new-york?adjust_creative=Ng0xtiaMVpRrX_Vdmsay5Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ng0xtiaMVpRrX_Vdmsay5Q,34,vet,3.5,-73.95838,40.77197,10021
qiG940CIYQKNpbDDA9qGFg,new-york-veterinary-practice-manhattan,New York Veterinary Practice,FALSE,https://www.yelp.com/biz/new-york-veterinary-practice-manhattan?adjust_creative=Ng0xtiaMVpRrX_Vdmsay5Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ng0xtiaMVpRrX_Vdmsay5Q,7,vet,4.5,-73.9521598,40.7734244,10028
XonG-sCg_jJP8aRoPi2Q-w,animal-heath-center-new-york,Animal Heath Center,FALSE,https://www.yelp.com/biz/animal-heath-center-new-york?adjust_creative=Ng0xtiaMVpRrX_Vdmsay5Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ng0xtiaMVpRrX_Vdmsay5Q,65,vet,3,-73.94835,40.77778,10128
IgilLxPgRc3x7GSbD_dp5g,vima-specialists-new-york,Vima Specialists,FALSE,https://www.yelp.com/biz/vima-specialists-new-york?adjust_creative=Ng0xtiaMVpRrX_Vdmsay5Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ng0xtiaMVpRrX_Vdmsay5Q,41,vet,4,-73.95457,40.77746,10028
kXgQfqSc5D2TYv-DEDpqbA,the-cat-practice-new-york,The Cat Practice,FALSE,https://www.yelp.com/biz/the-cat-practice-new-york?adjust_creative=Ng0xtiaMVpRrX_Vdmsay5Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ng0xtiaMVpRrX_Vdmsay5Q,140,vet,4.5,-73.994033,40.7445564,10011
7gK1ih7y89eTSeJVkND0Bg,feline-health-new-york,Feline Health,FALSE,https://www.yelp.com/biz/feline-health-new-york?adjust_creative=Ng0xtiaMVpRrX_Vdmsay5Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ng0xtiaMVpRrX_Vdmsay5Q,58,vet,4.5,-73.95229,40.773327,10028
KNEVNYeyNZApXG6HqOdsRQ,bruce-lowenstein-dvm-veterinary-house-calls-new-york-2,"Bruce Lowenstein, DVM - Veterinary House Calls",FALSE,https://www.yelp.com/biz/bruce-lowenstein-dvm-veterinary-house-calls-new-york-2?adjust_creative=Ng0xtiaMVpRrX_Vdmsay5Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ng0xtiaMVpRrX_Vdmsay5Q,28,vet,5,-73.972432,40.78681,10024
baSI8DC0nafm2fVNklcT8g,riverside-animal-hospital-south-new-york,Riverside Animal Hospital South,FALSE,https://www.yelp.com/biz/riverside-animal-hospital-south-new-york?adjust_creative=Ng0xtiaMVpRrX_Vdmsay5Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ng0xtiaMVpRrX_Vdmsay5Q,39,vet,3.5,-73.979077,40.783757,10024
euztLLkMnYck-AxpYAPCPw,animal-general-new-york,Animal General,FALSE,https://www.yelp.com/biz/animal-general-new-york?adjust_creative=Ng0xtiaMVpRrX_Vdmsay5Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ng0xtiaMVpRrX_Vdmsay5Q,78,vet,3,-73.97180497,40.7873472,10024
q0dBXcYz4TTMOfYhBHBtnA,westside-animal-hospital-new-york,Westside Animal Hospital,FALSE,https://www.yelp.com/biz/westside-animal-hospital-new-york?adjust_creative=Ng0xtiaMVpRrX_Vdmsay5Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ng0xtiaMVpRrX_Vdmsay5Q,27,vet,3,-73.992989,40.762517,10036
TrNb2blLkneE0Nbr8U9_JQ,seaport-animal-hospital-new-york,Seaport Animal Hospital,FALSE,https://www.yelp.com/biz/seaport-animal-hospital-new-york?adjust_creative=Ng0xtiaMVpRrX_Vdmsay5Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ng0xtiaMVpRrX_Vdmsay5Q,37,vet,3,-74.0035782,40.7085457,10038
srPLgIIHfk66AAMMrX8HJQ,simon-scott-m-dvm-new-york,"Simon Scott M, DVM",FALSE,https://www.yelp.com/biz/simon-scott-m-dvm-new-york?adjust_creative=Ng0xtiaMVpRrX_Vdmsay5Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ng0xtiaMVpRrX_Vdmsay5Q,7,vet,4.5,-73.99557464,40.74233718,10011
